"Hugo_Symbol","Low","High","pval","or","ci.up","ci.low","adjPval"
"TRPM6",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TSC1",0,1,1,0,40.8877320435677,0,1
"TSEN2",0,1,1,0,40.8877320435677,0,1
"TSNARE1",0,1,1,0,40.8877320435677,0,1
"TSNAXIP1",0,1,1,0,40.8877320435677,0,1
"TSPAN2",0,1,1,0,40.8877320435677,0,1
"TSPEAR",0,1,1,0,40.8877320435677,0,1
"TSPOAP1",0,1,1,0,40.8877320435677,0,1
"TSR3",0,1,1,0,40.8877320435677,0,1
"TSSK3",0,1,1,0,40.8877320435677,0,1
"TTC12",0,1,1,0,40.8877320435677,0,1
"TTC13",0,1,1,0,40.8877320435677,0,1
"TTC14",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TTC21B",0,1,1,0,40.8877320435677,0,1
"TTC26",0,1,1,0,40.8877320435677,0,1
"TTC27",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TTC7B",0,1,1,0,40.8877320435677,0,1
"TTI2",0,1,1,0,40.8877320435677,0,1
"TTLL2",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TTLL5",2,2,1,1.0496164209193,14.9028120027193,0.073923857911495,1
"TTLL7",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TUB",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TUBA1B",0,1,1,0,40.8877320435677,0,1
"TUBA3E",0,1,1,0,40.8877320435677,0,1
"TUBA4A",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TUBAL3",0,1,1,0,40.8877320435677,0,1
"TUBGCP2",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TUBGCP3",0,1,1,0,40.8877320435677,0,1
"TUBGCP5",0,1,1,0,40.8877320435677,0,1
"TUBGCP6",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"TUFT1",0,1,1,0,40.8877320435677,0,1
"TUT7",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"TVP23A",0,1,1,0,40.8877320435677,0,1
"TXLNG",0,1,1,0,40.8877320435677,0,1
"TXN",0,1,1,0,40.8877320435677,0,1
"TXNDC11",0,1,1,0,40.8877320435677,0,1
"TYRO3",0,1,1,0,40.8877320435677,0,1
"UBA1",0,1,1,0,40.8877320435677,0,1
"UBAC2",0,1,1,0,40.8877320435677,0,1
"UBE2O",0,1,1,0,40.8877320435677,0,1
"UBE2U",0,1,1,0,40.8877320435677,0,1
"UBE2V2",0,1,1,0,40.8877320435677,0,1
"UBE3A",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UBE4A",0,1,1,0,40.8877320435677,0,1
"UBE4B",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"UBIAD1",0,1,1,0,40.8877320435677,0,1
"UBQLN2",0,1,1,0,40.8877320435677,0,1
"UBQLN4",0,1,1,0,40.8877320435677,0,1
"UBR5",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UGT2B11",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UGT3A2",0,1,1,0,40.8877320435677,0,1
"UHRF1BP1L",0,1,1,0,40.8877320435677,0,1
"ULK1",0,1,1,0,40.8877320435677,0,1
"UNC13B",0,1,1,0,40.8877320435677,0,1
"UNC5C",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UQCR10",0,1,1,0,40.8877320435677,0,1
"URI1",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"UROC1",0,1,1,0,40.8877320435677,0,1
"UROD",0,1,1,0,40.8877320435677,0,1
"USF3",1,2,1,0.51898768390271,10.2092254304129,0.00861982734947175,1
"USP17L2",0,1,1,0,40.8877320435677,0,1
"USP21",0,1,1,0,40.8877320435677,0,1
"USP24",1,1,1,1.04880242181823,83.5750033846392,0.0131603866492057,1
"USP29",0,1,1,0,40.8877320435677,0,1
"USP31",0,1,1,0,40.8877320435677,0,1
