"Pesticide_1","Pesticide_2","Estimate_Pest1_adj","Pvalue_Pest1_adj","Estimate_Pest2_adj","Pvalue_Pest2_adj","Correlation","Correlation_pvalue","N_obs","N_SC","Estimate_Pest1_unadj","Pvalue_Pest1_unadj","N_SC_Pest1_unadj","Estimate_Pest2_unadj","Pvalue_Pest2_unadj","N_SC_Pest2_unadj","Filters"
"XCYHALOTHRINLAMBDA","XSETHOXYDIM",0.37448461488601,0.0581638334433031,0.108332932990438,0.448659977357109,0.567227386417728,2.15987902822828e-136,1594,100,0.464287445127166,0.00371174932946628,100,0.270715580976125,0.0188117900995163,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XSIMAZINE",0.324651300852142,0.147156365554319,0.274346625691492,0.0663746903476423,0.705564373472209,1.09227113328776e-215,1429,100,0.593593820511969,0.000693406030941513,100,0.417801616334305,0.00025051290840711,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XTERBUFOS",0.482456813170752,0.0942081064071884,0.131502073299664,0.46715233669519,0.672729987662047,8.09983432391007e-173,1306,97,0.635355931722308,0.00142757695967858,100,0.353764827961839,0.00446705352860446,97,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XDIMETHENAMID",0.32400492129972,0.264808633934098,0.204510844869056,0.182865453956046,0.801906383236846,1.76358592934255e-315,1402,97,0.632322222751181,0.000431726745367032,100,0.341598867953543,0.000289981905494505,97,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XFENBUCONAZOLE",-0.133942729601564,0.552303901236306,0.498112198238144,0.0191778142488711,0.592760932193445,1.15489465498119e-36,372,27,0.177517968561298,0.360559786531597,100,0.426988347134157,0.0158282750452372,27,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XACETOCHLOR",0.462988188580627,0.147742814447225,0.176129718973495,0.222936114482218,0.782449389907483,8.69252850288035e-287,1385,98,0.770707208037006,0.000117286140559363,100,0.342342744812185,0.000148516547068577,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XIMIDACLOPRID",0.413514960524274,0.0255465251781919,-0.0192349388274878,0.892445103978251,0.542408493731481,5.92275562913207e-110,1427,100,0.402131511383674,0.014837169283552,100,0.125235658365858,0.324970932105493,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XRIMSULFURON",0.247287669278273,0.32393401296358,0.364966949117803,0.02473156500386,0.706927610125251,8.78426380076423e-218,1435,100,0.619626173859339,0.00122688772141583,100,0.472267137614559,0.000120703702231233,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XGLUFOSINATE",0.184595837339161,0.490015381302694,0.321354198525564,0.0225806730983963,0.75125094058738,4.67603422361607e-231,1270,98,0.620047351929228,0.00130638267547554,100,0.390968116674827,9.46442801240362e-05,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XTEBUPIRIMPHOS",0.639943793146623,0.143349435845564,0.239231512478688,0.302927183701007,0.796648610165935,1.36409268925836e-224,1019,77,0.98582285800579,0.000543598789690993,100,0.50225355857733,0.000855693194575041,77,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XDIFLUFENZOPYR",0.406837624581068,0.184435037617635,0.242894730442619,0.238537943804772,0.748069818068895,4.63060576993253e-205,1141,96,0.65822823469699,0.00308776719603065,100,0.434137668073107,0.00366560758753407,96,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XCYHALOTHRINLAMBDA","XFLUMIOXAZIN",-0.124611630008258,0.7884306826556,0.533102385658847,0.0588097396398611,0.805003541642262,1.19353122191688e-160,701,90,0.563517416427221,0.0536082811688508,100,0.473959058707213,0.00729193283862501,90,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XALACHLOR",0.332753979845464,0.031848837856837,0.225562373193277,0.0257101631051301,0.394409732188399,2.33478981948142e-61,1618,99,0.432715331560173,0.00421980583493336,103,0.288483031896096,0.00275935773207134,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XATRAZINE",0.217405933266055,0.140680078092652,0.298501860173196,0.00185597567990853,0.351517550447991,1.56558553298329e-50,1697,102,0.350126914284232,0.0157505721757691,103,0.33648569727649,0.000251080484940925,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XCARBARYL",0.293527928623368,0.0451733236078481,0.187810933647536,0.171958805691549,0.41225197491253,2.89595424607852e-71,1713,103,0.350131764329627,0.0139255694101103,103,0.271136622907782,0.0386545717100345,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XCHLOROTHALONIL",0.295979911275404,0.043939567949583,0.168002395915001,0.137064789367564,0.360546850681973,1.70961167556566e-52,1672,103,0.348028589183002,0.0153828268553745,103,0.223710063571131,0.0409820037450209,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XCLOPYRALID",0.275567361544894,0.056753280145279,0.334465318432454,0.00374431848270451,0.1459236387183,3.43144558706038e-09,1625,103,0.33853713122892,0.0197195146913366,103,0.36670564177677,0.00127469452140676,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XCYFLUTHRIN",0.265751540786702,0.095567990471764,0.263203637183244,0.101456232003328,0.155231117442091,1.73524771753237e-08,1305,102,0.31417639731938,0.0464684875479805,103,0.313661063038695,0.0465460500648489,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XCYHALOTHRINLAMBDA",0.302208162938093,0.0536195562387772,0.230783588321114,0.177972191893283,0.239345589087858,5.15934755480643e-20,1425,103,0.361019866752867,0.0172953770855609,103,0.323021123210837,0.0488225079041636,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XESFENVALERATE",0.167933738843284,0.272127417728609,0.338663964768832,0.0146851204221547,0.381163654159396,7.02788408776404e-59,1670,102,0.300901962287556,0.0398265502817233,103,0.394022758960784,0.00248463657861813,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XGLYPHOSATE",0.17335039255715,0.228195911474043,0.503120207698623,0.000111764539931052,0.226873837303303,1.24236676676163e-21,1730,103,0.342638936503305,0.0151632874132242,103,0.546208326444643,1.20769551399257e-05,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XMETOLACHLOR",0.24982730213223,0.13872826107559,0.313459883693502,0.00276248040962397,0.410070948663379,4.5991496918565e-58,1404,102,0.400765280218271,0.0147720351197817,103,0.361575322058258,0.000299892134022319,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XNICOSULFURON",0.333550717503197,0.0463977909840678,0.419139484061808,0.000134021096447128,0.23148501106515,5.69991377924255e-19,1440,100,0.47296184801518,0.00477411448471484,103,0.463436964548837,1.45942986368006e-05,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XPENDIMETHALIN",0.282886560110235,0.0480348317623757,0.256923937096563,0.016033836995477,0.301901284590979,1.22039407435542e-37,1723,103,0.359388074351898,0.0112307690019615,103,0.303196830659663,0.00339361605962367,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XPICLORAM",0.360653499335026,0.0232089187762963,0.293016842505907,0.0507347810757786,0.155871168903362,9.51141137433919e-10,1524,101,0.376347550853368,0.0182455017918221,103,0.309456443807527,0.03854201732033,101,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XPROPARGITE",0.356185695928645,0.0196781067986733,-0.384223613243169,0.000708428462499308,0.13688706803572,1.56184380122959e-05,989,94,0.317272159116109,0.0428849040499684,103,-0.349985839112897,0.00152274475542942,94,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XSETHOXYDIM",0.231486921636298,0.129029138862846,0.201666958411009,0.0701075309939543,0.290697993778425,4.53118454340311e-33,1628,103,0.279167517046054,0.0659610473052638,103,0.231581763031597,0.0342063632686247,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XSIMAZINE",0.249670270849889,0.134966304110209,0.403845131231504,0.000185167790820567,0.22414110688123,2.07022073847983e-18,1489,103,0.428133722363762,0.00940289433878255,103,0.447971549265819,1.60095739197498e-05,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XTERBUFOS",0.38002516194817,0.0333616608361168,0.311141180640935,0.00846453922549186,0.277471141872722,3.64715499850793e-25,1343,99,0.4674605058233,0.00856935847459837,103,0.358588014234199,0.00192105937913751,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XDIMETHENAMID",0.348618321457218,0.0575122346497109,0.311151432248143,0.00259590261708737,0.225602886240367,2.44843613240072e-16,1289,99,0.481703238594481,0.00801939257523941,103,0.356035616891924,0.000384198944644186,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XFENBUCONAZOLE",0.230538085900434,0.11052403159379,0.420227539780887,0.0135307525194258,0.0239029014152761,0.648090263361871,367,29,0.227996966914722,0.123909682892597,103,0.422205712230751,0.0147821159920495,29,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XACETOCHLOR",0.38822095679849,0.026702651194475,0.299369244211322,0.0028004068728282,0.251888029979314,1.6857371129787e-19,1247,99,0.514619446437784,0.00297048001001172,103,0.351216883621976,0.000296913628433238,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XIMIDACLOPRID",0.228230286977053,0.145125557429071,0.0896296880007702,0.545183834130733,0.174524329085398,2.60675385698097e-10,1294,102,0.257555496341161,0.084265880194431,103,0.156911076479905,0.26500033161477,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XRIMSULFURON",0.344935427982683,0.0485072353351073,0.366807701269075,0.0105797511202302,0.270681679739623,2.91824447780844e-21,1180,102,0.45007897651518,0.00893898481348366,103,0.433703734849293,0.00185235259636807,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XGLUFOSINATE",0.299772260629396,0.103132567240391,0.382267233753729,0.000644872427537481,0.152209028385504,6.47772515009954e-07,1059,100,0.411717924665486,0.0250327143461348,103,0.413694026650619,0.000174855730677831,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XTEBUPIRIMPHOS",0.445003943406961,0.0650503537497122,0.390158487484372,0.0320693925235801,0.369183081664689,1.47545668690011e-27,810,79,0.619377320047431,0.00695788581357065,103,0.503406188225239,0.00333250984773356,79,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XDIFLUFENZOPYR",0.282858326407701,0.152476209223563,0.40910862536212,0.0237849762271102,0.392265898651615,2.23311615492673e-36,952,99,0.418422781666965,0.0277123340751542,103,0.488465446848438,0.00466226015086874,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XDIAZINON","XFLUMIOXAZIN",-0.055580970798655,0.834452394578346,0.532200936613152,0.00710255758074855,0.292794108743587,9.45736264367617e-13,571,91,0.108761362783524,0.677039363323532,103,0.523202935550581,0.00670339249019609,91,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XALACHLOR",0.357085194574424,0.0490883541141121,0.12044025224213,0.340312650108971,0.748267931620662,0,1862,99,0.481697718656079,0.000167006709031571,100,0.298669723469391,0.000872106104981378,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XATRAZINE",0.239312585820384,0.194560560689794,0.193347102216782,0.133110559859348,0.806143983552497,0,1931,99,0.447530693605014,0.000311961977715076,100,0.318770534207033,0.00026725715306394,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XCARBARYL",0.495820187858545,0.00146673176096196,-0.083570666578401,0.595170690761011,0.701807429806431,7.72072278911506e-290,1954,100,0.444369116912618,0.000311220810399235,100,0.218410518448778,0.0818996671548504,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XCHLOROTHALONIL",0.480248774327581,0.000574375064823261,-0.00862765362272643,0.94349193086962,0.539372668297466,4.57975982333685e-143,1889,100,0.475611950868927,0.000103652506535118,100,0.192963503417122,0.0769840990276114,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XCLOPYRALID",0.327561296378548,0.020883692796637,0.216088440325134,0.0718363396511201,0.538227167261902,1.04631990270091e-138,1840,100,0.443743425537062,0.000538141835630048,100,0.340675681994247,0.001657686380626,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XCYFLUTHRIN",0.418881029682466,0.0192505232129528,0.143431078427417,0.417989687221957,0.639967784774551,8.75624332808863e-176,1519,100,0.499467049420551,0.000891866473601422,100,0.371806519964186,0.0129793484679087,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XCYHALOTHRINLAMBDA",0.344389025987301,0.0528448178284756,0.145236394439065,0.455276539445583,0.66534200380164,4.55115200151524e-210,1639,100,0.426498310880082,0.00254392109728164,100,0.375509734943308,0.0161895110533403,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XDIAZINON",0.369779242224784,0.00982668230857991,0.120877073108014,0.39652012941489,0.420370538788572,1.12339933103078e-73,1698,100,0.415189585441139,0.00191646979132545,100,0.262462933617779,0.054547681550196,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XGLYPHOSATE",0.156772784526079,0.353300233361214,0.386780063396997,0.0151151370668041,0.71730124970358,1.00887891481744e-309,1961,100,0.445085019274502,0.000295946305952609,100,0.490055166513218,2.90396107577083e-05,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XMETOLACHLOR",0.37211772725657,0.0668538539617377,0.163796996212971,0.231635114679295,0.718790912321245,4.2929356339551e-257,1616,100,0.552064274655699,6.50010473419589e-05,100,0.351464997990387,0.000156599683937106,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XNICOSULFURON",0.234844082347792,0.228955331007436,0.341457108364693,0.0138129371270627,0.736903548922334,1.1752829020323e-287,1680,98,0.572387426689823,5.48525122990848e-05,100,0.459050661661439,5.70187524085502e-06,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XPENDIMETHALIN",0.388311804651384,0.0172773554474562,0.0752408907091721,0.556576823030077,0.729823765943214,0,1954,100,0.452619994272506,0.000237328567559464,100,0.276898792439346,0.00463462168316522,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XPICLORAM",0.4182391292717,0.00217762574176463,0.106867312251856,0.454879889738025,0.3468638675869,1.05899008933634e-50,1752,99,0.448356950497783,0.000620959233196137,100,0.230004993362177,0.0985371672418216,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XPROPARGITE",0.236867699769508,0.0764738945680077,-0.31318959568773,0.00370470200326976,0.101680045490149,0.00114656678884131,1020,92,0.207978122019539,0.131247630428068,100,-0.297987564184191,0.00607698970045197,92,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XSETHOXYDIM",0.322356721559965,0.0386785441169967,0.149083733888644,0.243131467647122,0.627943403189362,1.17157271823015e-204,1861,100,0.428346798313802,0.000842689701631975,100,0.301388328413393,0.004200032299932,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XSIMAZINE",0.334264445839226,0.0844522706963204,0.257835053585043,0.0693017209262956,0.740256987646669,2.33027954436139e-298,1719,100,0.58202775056524,3.64489063290528e-05,100,0.431563764712842,2.45757620826803e-05,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XTERBUFOS",0.475444817889072,0.0169720807195784,0.1013893557064,0.487411355977917,0.684563671593699,9.29194477211258e-216,1557,98,0.570116130843032,0.000107877640191261,100,0.339065881379291,0.00182595039225735,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XDIMETHENAMID",0.29931781690829,0.134306161179353,0.203992301968755,0.0970510808158917,0.732674169324946,8.38551010970597e-256,1519,98,0.525057720868451,0.000406809538184977,100,0.33004082174522,0.000304411433276165,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XFENBUCONAZOLE",-0.0461471752547824,0.810913254849134,0.417104398709126,0.0192017232842384,0.320503658227532,3.97201395808203e-11,405,29,0.0917778878983143,0.623352500838165,100,0.403473125425509,0.0167593268337824,29,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XACETOCHLOR",0.376676778970182,0.0808216288935103,0.148947227100016,0.248204593273,0.771859532122352,1.19178396704534e-289,1463,98,0.556321730946498,0.00023655956010091,100,0.311412769089976,0.00065645017616386,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XIMIDACLOPRID",0.530524181852595,0.00280905495027819,-0.19048859958415,0.2270300412355,0.588054806533568,1.69604433302236e-134,1438,100,0.400890991172451,0.00527772435466006,100,0.0891944495769674,0.48663967577612,100,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XRIMSULFURON",0.505358769266278,0.0121437793791188,0.217744071450036,0.175398122692481,0.690759212660366,8.2788318534985e-199,1398,99,0.672616092549477,3.2351451953656e-05,100,0.46125550687876,0.00041227499049572,99,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XGLUFOSINATE",0.495884051775548,0.0416664013036083,0.193922169708217,0.167760695187172,0.742286117326938,5.63633970699161e-221,1260,98,0.727974918872979,4.54202372283025e-05,100,0.39210555381495,0.000153660846561747,98,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XTEBUPIRIMPHOS",0.693384197983665,0.0122209627251774,0.115201917664482,0.596157901843254,0.744443917925701,2.1418498021058e-176,995,78,0.794183771107792,9.63314460545284e-05,100,0.490552186341289,0.0022952055199917,78,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XDIFLUFENZOPYR",0.604818354120662,0.00871083490058073,0.104314591296719,0.601804696827873,0.688197781102888,1.81712354632482e-155,1102,97,0.678424201424918,0.000245603767075019,100,0.421327282093158,0.00941479450547942,97,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XESFENVALERATE","XFLUMIOXAZIN",0.0727166628415185,0.846285145909992,0.42351301555136,0.0912377023854512,0.75533311631512,8.78919457002301e-131,703,92,0.523321271377104,0.04884522572851,100,0.457999425828998,0.00981759075061178,92,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XALACHLOR",0.54376630682664,0.00225048820417865,-0.00383296233397329,0.977212115398779,0.693038738375146,4.66576592235571e-272,1900,102,0.539855924211226,5.91711176635217e-06,106,0.308834784461904,0.000538492115521757,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XATRAZINE",0.47687111517912,0.0236419993165399,0.00837922008311209,0.956481071246269,0.849287661077294,0,2014,104,0.486662330625314,1.68496743449936e-05,106,0.30579038204982,0.000192094550832697,104,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XCARBARYL",0.547771935500618,6.41623070338709e-05,-0.0841793288179738,0.54823689235725,0.601126278134434,7.23115026062216e-202,2052,106,0.498359493995788,7.78837153279706e-06,106,0.252139150001984,0.0267534924098508,106,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XCHLOROTHALONIL",0.473035234916616,5.64064008396654e-05,0.109774053357287,0.287583357074577,0.349082294102943,9.54060384897153e-58,1977,106,0.513475074099402,4.71880332165039e-06,106,0.245495605741894,0.0142787525656215,106,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XCLOPYRALID",0.486098480455427,0.00232564291745095,0.0235667401727092,0.87163045689989,0.770419492622691,0,1938,106,0.504439072867412,1.10779025502345e-05,106,0.340279410449467,0.00102165677175408,106,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XCYFLUTHRIN",0.43365324240217,0.0236136368468308,0.0299641942977957,0.881566920681453,0.800959656248079,0,1567,102,0.454003117457002,0.000927604318868236,106,0.351333231268946,0.0143875473344244,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XCYHALOTHRINLAMBDA",0.554113731013083,0.00199516455383577,-0.0835023242326529,0.693495352503293,0.790457503233374,0,1709,103,0.503547092260249,7.97301598015938e-05,106,0.387914599849669,0.0101978138183704,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XDIAZINON",0.528121298835569,3.28098705293108e-05,0.104965646828969,0.420743429257442,0.221659248206395,1.39129609207465e-21,1810,106,0.555136694403441,5.31560863305481e-06,106,0.27453350504787,0.0330476341993452,106,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XESFENVALERATE",0.365249804875866,0.0202429783375145,0.186653473999706,0.247604220274787,0.718899800606957,1.76936309980826e-313,1972,103,0.490700044188958,2.87903053682315e-05,106,0.446355634423256,0.000176831438216223,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XMETOLACHLOR",0.648350348987243,0.00111144880329583,-0.019318682670553,0.893408559084452,0.630773816415748,5.51319600152456e-185,1661,105,0.627138399787872,4.91737689137831e-07,106,0.357247721733195,6.31295428436661e-05,105,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XNICOSULFURON",0.440976659280065,0.0505835390606703,0.189758700244222,0.253555321693496,0.780186945105352,0,1703,102,0.652516457030398,1.14191443918445e-06,106,0.457755523683613,2.84450152876377e-06,102,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XPENDIMETHALIN",0.511880878091553,0.00128950897423608,0.00167236663935413,0.989820869181098,0.753160138110372,0,2049,106,0.513320628277554,4.7107137339479e-06,106,0.309488455304238,0.000781087434717951,106,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XPICLORAM",0.512569957761617,3.37308229105921e-05,-0.0371162061742073,0.791727186166753,0.364512647815696,1.52972927344872e-59,1860,103,0.501348268232109,1.7421787446159e-05,106,0.161463338572678,0.229960690687027,103,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
"XGLYPHOSATE","XPROPARGITE",0.440004210143812,0.00783950696009933,-0.404016961211319,0.00016078084386533,0.259194887874746,2.40494332866756e-18,1100,96,0.334524968693329,0.0473119821855748,106,-0.341902272756288,0.0010304220288871,96,"GroupFilter=TRUE;MinGroup=10;Top=TRUE;TopPct=0.05;Bottom=FALSE;BottomPct=0.05"
